timestamp,wheel,pwm_command,steady_encoder,peak_encoder,sample_count,repeat_count,stop_flag_seen,deadzone_break_pwm
2026-04-07 20:55:44,left,0,0.000,0.000,9,2,0,
2026-04-07 20:55:47,left,500,0.000,0.000,9,2,0,
2026-04-07 20:55:50,left,1000,0.000,0.000,9,2,0,
2026-04-07 20:55:52,left,1500,0.000,0.000,10,2,0,
2026-04-07 20:55:55,left,2000,20.659,21.449,10,2,0,2000
2026-04-07 20:55:58,left,2500,26.435,27.371,10,2,0,
