timestamp,wheel,pwm_command,steady_encoder,peak_encoder,sample_count,repeat_count,stop_flag_seen,deadzone_break_pwm
2026-03-24 20:57:42,left,0,0.000,0.000,24,2,0,
2026-03-24 20:57:44,left,500,0.000,0.000,14,2,0,
